text,lang,timestamp,sentiment,score,source
Waiting for his sacking news. I am pretty sure it is going to be a tough game for us. Either we will lose or the game will be a draw.,en,2025-10-06 03:42:32.767050,Negative,-0.0877777777777777,
We are winning tomorrow 🙌,en,2025-10-06 03:42:32.767052,Positive,0.5,
"Maybe. Sunderland are a well organized team who could easily beat us, but we could get lucky on the day",en,2025-10-06 03:42:32.767053,Positive,0.3833333333333333,
"The ""if you think about where we lost against arsenal because of the system"" comment Killed me offfff🤣🤣🤣",en,2025-10-06 03:42:32.767055,Negative,-0.2,
when I heard him saying 4-3-3 I laughed.,en,2025-10-06 03:42:32.767056,Positive,0.7,
"I hope this is the last game with Amorim, and go take all your empty talk with you.guys",en,2025-10-06 03:42:32.767057,Negative,-0.1666666666666666,
If he thinks its not the system he really is more clueless than I thought 🤦‍♂️.,en,2025-10-06 03:42:32.767059,Positive,0.5,
Manchester United fans are more serious than players,en,2025-10-06 03:42:32.767060,Positive,0.0833333333333333,
😂this guy is a gaslighting genius,en,2025-10-06 03:42:32.767062,Neutral,0.0,
"Yes Ruben we believe in you, hope the players are on it for this game!",en,2025-10-06 03:42:32.767063,Negative,-0.5,
What is working? His he dumb or delusional?,en,2025-10-06 03:42:32.767064,Negative,-0.375,
Pls play 4-3-3 start mainoo🔥,en,2025-10-06 03:42:32.767066,Neutral,0.0,
"I hope this is the last game with Amorim, and go take all your empty talk with you. bro lol",en,2025-10-06 03:42:32.767067,Positive,0.075,
Sunderland smash MU tomorrow i hope. And on Dec1st this man is out,en,2025-10-06 03:42:32.767069,Neutral,0.0,
"If you lose,Amorim....get the fok out of my club",en,2025-10-06 03:42:32.767070,Neutral,0.0,
It will be his last game tomorrow.,en,2025-10-06 03:42:32.767071,Negative,-0.2,
"Actually the systems is what puts players in positions they can't play to their full potential. That's how concede those goals, you expect bruno to play diffensive midfielder and our finished Shaw as a CB. DORGU can't even put in a decent cross yet u want him as a lw.  This guy is now annoying",en,2025-10-06 03:42:32.767073,Negative,-0.0472222222222222,
Is he the only one who understands football?,en,2025-10-06 03:42:32.767074,Neutral,0.0,
"Keep your system and make it strong Ruben. We know this will click at some point and when it clicks, we'll start to dominate. Just don't fall on any pressure from these ex-players.",en,2025-10-06 03:42:32.767075,Positive,0.4333333333333333,
"So they havent sacked him yet? Whats our targets for this season? Relegation considering the negligence and stubborness the board is showing. This amorin guy sacked himself at Grimsby, this is a clown show top to bottom.",en,2025-10-06 03:42:32.767077,Positive,0.5,
He already looks like 90 years old man,en,2025-10-06 03:42:32.767078,Positive,0.1,
It looks like the players don't have any respect for the team. 😢,en,2025-10-06 03:42:32.767080,Neutral,0.0,
Start the new Keeper and play three midfield please 🙏,en,2025-10-06 03:42:32.767081,Positive,0.1363636363636363,
"I hope this is the last game with Amorim, and go take all your empty talk with you.",en,2025-10-06 03:42:32.767082,Negative,-0.1666666666666666,
Start with lammens pls,en,2025-10-06 03:42:32.767084,Neutral,0.0,
"When Ruben says ""we're prepared for the match,"" I just know we're losing 😢😢.
Before we played arsenal, he said the same. Last week he said we have to win the game for Amad Diallo, only for us to be buttered by a team that lost its best players and the manager.
I'm so hopeless at this point!",en,2025-10-06 03:42:32.767085,Positive,0.2333333333333333,
Did nobody ask y he continues to play Bruno in the midfield as well as other poor player picks?🤦‍♂️🤦‍♂️,en,2025-10-06 03:42:32.767087,Negative,-0.2625,
Win or Leave!,en,2025-10-06 03:42:32.767088,Positive,1.0,
Sack this manager asap!,en,2025-10-06 03:42:32.767089,Neutral,0.0,
Amorim please change it up tomorrow or I fear the worse for you,en,2025-10-06 03:42:32.767091,Negative,-0.4,
Who's here after Sunderland 2-0 Manchester United 😂😂,en,2025-10-06 03:42:32.767092,Neutral,0.0,
we need to rally behind this team. hopefully tomoro we  have a great day,en,2025-10-06 03:42:32.767094,Positive,0.2,
So tired of seeing this guy,en,2025-10-06 03:42:32.767095,Negative,-0.4,
He will turn this around. People need to have patience and realise this is a rebuild it’s gonna take time.,en,2025-10-06 03:42:32.767097,Neutral,0.0,
He provides zero answer… he exudes no confidence.  He is clueless…..,en,2025-10-06 03:42:32.767098,Neutral,0.0,
Won’t win anything with this man,en,2025-10-06 03:42:32.767099,Positive,0.8,
Lose this one and he’s gone,en,2025-10-06 03:42:32.767101,Neutral,0.0,
"Most annoying coach of all time
I hope you lose tomorrow and clearly due to the system ...I'm confident your gonna loose that'll knock some sense in you",en,2025-10-06 03:42:32.767102,Negative,-0.0003846153846153,
please cut up your ego and  make a system with players that we have,en,2025-10-06 03:42:32.767104,Neutral,0.0,
"what i like about Amorim is that he sees the things we all see, these players chose which game to give full effort and which one they should relax .i really want him to be successful",en,2025-10-06 03:42:32.767105,Positive,0.2249999999999999,
I hope this is the last game,en,2025-10-06 03:42:32.767107,Negative,-0.2,
"@@Fanypy4 I don't have a problem with people wanting him Out they have a point he has so many losses, I just believe in him my gut tells me he will turn things around",en,2025-10-06 03:42:32.767108,Positive,0.5,
"@@mfundotsabedze494 At first I thought so too, friend, but time is enough to prove whether Amorim can change or not, but the results are very bad. Fans need entertainment, not long-term grief. Get ready to see him leave this week, amorim bringing his nonsense. Be patient, friend.",en,2025-10-06 03:42:32.767109,Negative,-0.252,
"This match will means nothing for everyone, coz even if Sunderland win or draw, the board won't sack Ruben Amorim & even if Man Utd win, the result won't impress anyone... The real important match that can decide Ruben Amorim's future is gonna be on 19th October 2025 at the Anfield & I know the Liverpool fans has already started to sarcastically begged the Man Utd board not to sack Ruben Amorim...",en,2025-10-06 03:42:32.767111,Positive,0.55,
"@@AmatPadilNique What is certain is that Amorim's kurum hole has been prepared for all his bullshit, and the sooner the better, Amorim will go far away, carrying all his empty talk that has no results at all. There are always a thousand reasons for him to talk at the table.",en,2025-10-06 03:42:32.767112,Positive,0.1785714285714285,
Personnel choice is bad and not the system . Man start picking the right team and make proper subs,en,2025-10-06 03:42:32.767114,Negative,-0.138095238095238,
"If u start dalot, bayindir, bruno at 8 and shaw again. I hope you lose because you are literally asking for it. We need wingback that move like munoz doing for palace not this plank who doesn't know how to defend and when attack doesn't overlap for mbuemo and only knows to go backwards. It affects our buildup",en,2025-10-06 03:42:32.767115,Neutral,0.0,
"1000 % united lost....😂😂😂
I Saw no confidence",en,2025-10-06 03:42:32.767117,Neutral,0.0,
there you go.. Ruben just gave y’all all the reasons why his team can’t beat a newly promoted side at home for that matter.,en,2025-10-06 03:42:32.767118,Positive,0.1363636363636363,
He talks well but his management is sucks! We will loose 0-2.,en,2025-10-06 03:42:32.767119,Negative,-0.2259615384615384,
I hope to see best start XI with lemmens and yoro😊😊,en,2025-10-06 03:42:32.767121,Positive,1.0,
Y are u playing players out of position,en,2025-10-06 03:42:32.767122,Neutral,0.0,
"I love Amorim but I think he has lost faith in these players and rightly so. Its the same player's mindset and attitude that got Mourinho, Solksjaer and Van Gaal sacked. Ragnick was completely right when he said we need to do a clear out but it never happened due to the management and Glazer's lack of will and ability. Ruben is another fine manager who will most likely be sacrificed as a scapegoat for the player and ownership's fault.",en,2025-10-06 03:42:32.767124,Positive,0.2181216931216931,
"I hope in this match, we get 3 points, we know Sunderland is not an easy opponent, but we must remain confident, keep up the spirit, Mr. Amorim and the players🔥🔥",en,2025-10-06 03:42:32.767125,Positive,0.4666666666666667,
Fans have confidence unfortunately not the players,en,2025-10-06 03:42:32.767126,Positive,0.25,
"Amorim, and go take all your empty talk with you.",en,2025-10-06 03:42:32.767128,Negative,-0.1,
Start lemmens and Yoro please,en,2025-10-06 03:42:32.767129,Neutral,0.0,
Just win,en,2025-10-06 03:42:32.767131,Positive,0.8,
Start our new goal keeper we are tired of yr previous goal keepers,en,2025-10-06 03:42:32.767132,Negative,-0.1434343434343434,
Just walk u stubborn fraud,en,2025-10-06 03:42:32.767133,Neutral,0.0,
We've backed you last season but you didn't repay our faith. It's time to go,en,2025-10-06 03:42:32.767135,Neutral,0.0,
GGMU ❤ our season starts tomorrow we were giving the others a head start,en,2025-10-06 03:42:32.767136,Neutral,0.0,
I love the positivity.,en,2025-10-06 03:42:32.767137,Positive,0.5,
"The players are not aggressive enough on their opponents, you must address them about that .",en,2025-10-06 03:42:32.767139,Neutral,0.0,
stop wasting time...just quit!!!,en,2025-10-06 03:42:32.767140,Neutral,0.0,
I’m up for laments starting but not if Maguire is cb,en,2025-10-06 03:42:32.767141,Neutral,0.0,
"Omo, time to sack this werey. He's delusional",en,2025-10-06 03:42:32.767143,Neutral,0.0,
"This man is stubborn, the same thing we have been doing doesnt work, we get lucky and win but it has proven it doesnt work 90% of the time, you cant say it worked because it worked against relegated teams and Arsenal's first game. it hasnt worked!",en,2025-10-06 03:42:32.767144,Positive,0.1766666666666666,
Please start for 4.3.3 please,en,2025-10-06 03:42:32.767146,Neutral,0.0,
Here we go again,en,2025-10-06 03:42:32.767147,Neutral,0.0,
Backed amorim from the start but lost faith in him now & he just repeatedly gaslights us in his pressers.. Ssme old boring waffle.,en,2025-10-06 03:42:32.767148,Negative,-0.45,
With Amorim no hope,en,2025-10-06 03:42:32.767150,Neutral,0.0,
"Our mates are facing champions league but why calling sunderland that was promoted a rough game, How the mighty has fallen in the hands of Amorim sunderland is now a big team 😢😢😢😢",en,2025-10-06 03:42:32.767151,Negative,-0.0249999999999999,
RIP my team,en,2025-10-06 03:42:32.767153,Neutral,0.0,
"This match will means nothing for everyone, coz even if Sunderland win or draw, the board won't sack Ruben Amorim & even if Man Utd win, the result won't impress anyone... The real important match that can decide Ruben Amorim's future is gonna be on 19th October 2025 at the Anfield & I know the Liverpool fans has already started to sarcastically begged the Man Utd board not to sack Ruben Amorim...",en,2025-10-06 03:42:32.767154,Positive,0.55,
This guy need to go no matter what we really don’t want him no more…,en,2025-10-06 03:42:32.767155,Positive,0.2,
This will be his last game I reckon. Don't have any confidence we will even draw the game because of the team he picks and the formation.,en,2025-10-06 03:42:32.767157,Negative,-0.2666666666666666,
What's with the purple text on the preview? Looks like a knockoff youtube channel :(,en,2025-10-06 03:42:32.767158,Negative,-0.75,
Bro—Just win.,en,2025-10-06 03:42:32.767159,Positive,0.8,
Its always a tough match with this manager,en,2025-10-06 03:42:32.767161,Negative,-0.3888888888888889,
Why doesn't he start with a haircut?,en,2025-10-06 03:42:32.767162,Neutral,0.0,
"It's not rocket science, a very mobile cdm, Leny plays and play Bruno as CAM.",en,2025-10-06 03:42:32.767164,Positive,0.2,
"It's not the system. The players mindset are stacked in the past. 

It's like an habit, you can't change it in One day. The players are battling with a certain stronghold of the past,  and I see the coach has realized this.  They have stayed too long in struggle.  He needs to change the entire team, their winning mindset has been corrupted , to the standard of man united, to winning every game.",en,2025-10-06 03:42:32.767165,Positive,0.0293650793650793,
I don’t know maybe if you picked the right team consistently we would see more consistency from the players,en,2025-10-06 03:42:32.767166,Positive,0.3452380952380952,
sorry to say brother..u need to go,en,2025-10-06 03:42:32.767168,Negative,-0.5,
The way he's talking is very concerning. As a manager you have to speak confidently & inspire your players. All he's done is motivate the Sunderland players... will be a nice game to watch (as an Arsenal fan),en,2025-10-06 03:42:32.767169,Positive,0.2249999999999999,
We’ve lost confidence in the manager and team… again!,en,2025-10-06 03:42:32.767170,Neutral,0.0,
